ID,Hashtags,URLs
1627676405466120192,,https://t.co/9TPdo28fzS
1627676405126377477,,
1627676404564230144,,
1627676404409151493,,
1627676404350435330,,
1627676403339501573,,
1627676402073096194,"#RailwayNewRojgarDo, #RailwayNewRojgarDo",
1627676401233981443,"#EsTiempo, #Honduras",https://t.co/w3UmkQKadH
1627676399292018688,,
1627676397832482816,,
1627676396712591362,,
1627676395190255616,,
1627676394955190275,,
1627676394418233344,,
1627676394401546240,,
1627676394263027712,,
1627676393814495232,,
1627676393680019457,,
1627676393529307143,,
1627676392354721792,#covid,
1627676391260180480,,
1627676390060609537,,
1627676389380947970,,
1627676389334827011,,
1627676387887706113,,https://t.co/qmDP50khS8
1627676386679787520,,
1627676386663010304,,
1627676385929056257,,
1627676385794719747,,
1627676384309944321,,https://t.co/6ez0sNdysU
1627676383819202563,,
1627676383576215552,,
1627676381927579648,,
1627676381390770178,,
1627676379650183172,,https://t.co/lyAXiuyEbg
1627676377565503491,,
1627676376701587457,,
1627676376630272001,,
1627676374260453377,,
1627676373278941186,,
1627676371949330435,,
1627676367503646726,,
1627676367436320768,,
1627676367360868352,,
1627676366370897925,,
1627676362000531458,,
1627676361983655936,,https://t.co/OMQQ6rxoPr
1627676361820344320,,
1627676361597849601,,
1627676361438515204,,
1627676360972898304,,
1627676360087830528,,https://t.co/9xyycabVAX
1627676359903567873,,
1627676358573801474,,
1627676355461808128,,
1627676353452728320,,
1627676352970194948,,
1627676351556722688,,
1627676351430885377,#FestivalDeCarnavales20,
1627676350923390982,,
1627676350390697986,,
1627676348100579328,,
1627676347572322304,,https://t.co/Rnrk5Vmv9e
1627676347341438976,,
1627676346850721792,#BinanceBCF,
1627676344023937024,,
1627676343126171648,,
1627676342933127169,,
1627676342899580928,,
1627676342408863745,,
1627676339141505025,#LongCovid,
1627676339062083584,,
1627676338810134531,,
1627676338046873600,,https://t.co/a5hFXWIUtY
1627676336683622401,,
1627676335597387776,,
1627676335165345793,,
1627676335085699072,,
1627676332644782086,,
1627676332543942656,,
1627676331793154048,,
1627676329154936832,,https://t.co/fZkedMG8Na
1627676328408518656,,
1627676327338774529,,https://t.co/A0FFqQUBaP
1627676327267471361,,
1627676327196127232,,https://…
1627676326546079744,,
1627676325723967488,,https://t.co/6X9qItmi5j
1627676325266837508,,https://t.co/15oA8CFybt
1627676323316391936,,
1627676321773146112,,
1627676320057499655,,
1627676318631612422,,
1627676317322817536,,
1627676317310222338,,
1627676316589002754,,
1627676316244889608,,
1627676316215521282,,
1627676315808669696,,
1627676315535958018,,https://t.co/3DDB05XTjd
1627676314227408896,"#HAS, #EMacron, #définitif",
1627676311362899968,,
1627676311362629634,,
1627676311106859008,,
1627676310876168192,,
1627676309072539649,,
1627676308724498434,,
1627676308443664398,,https://t.co/sKxjfyMi1U
1627676305893253124,#lascienza,https://t…
1627676305612210176,,
1627676305524391936,,
1627676304551059462,,
1627676302722334721,,
1627676301711532035,,
1627676301703217152,#France,https://t.co/HgIhavv6xM
1627676300943949825,,"https://t.co/uXglfvBY8N, https://t.co/zu1…"
1627676299912413186,,
1627676299647918080,"#Carnaval, #Olinda",https://t.co/V0XZA2phIH
1627676298851106818,,
1627676298565885953,,
1627676296531566597,,https://t.co/TzxplpBl28
1627676295860568064,,
1627676295361593346,,
1627676295332249600,,
1627676294858133504,,
1627676294413705216,,
1627676293474177027,,
1627676292127629312,,
1627676292123435009,,
1627676291980722177,,
1627676290793734144,,
1627676290395344896,,
1627676289824849923,,
1627676288717664258,"#Womens, #AnnMarieVaz",
1627676288675889154,,
1627676287538962434,,
1627676286859587584,,
1627676286184312833,#France,https://t.co/HgIhavv6xM
1627676284078772226,,
1627676282338045952,,
1627676280639434752,#COVID,
1627676279792074753,#COVID,
1627676278789746691,,
1627676278298902529,,
1627676278257078272,,
1627676276759601156,,https://t.co/IGdEfRhtor
1627676276478582785,,
1627676276273152001,,
1627676274956316673,,
1627676273056051202,,
1627676272749846530,,
1627676270971478016,,
1627676270774419458,,
1627676269792972800,,
1627676269587447812,,https://t.co/HkB4FR1OWs
1627676268949897217,,
1627676268610060289,"#covid, #greypanthers, #gas, #RSA",https://t.co/gb951zKBc0
1627676268157181952,,https://t.co/egwATve3O0
1627676267754532866,"#Osorno, #ReporteCovid","https://t.co/Ox2A7IJpk4, https://t.co/BhyhHLs6JY"
1627676266949378052,,
1627676266848567301,,"https://t.co/dSOlemw9wW, https://t.co/zss9hXeApL"
1627676265623826434,,
1627676265535750145,,
1627676261349789697,,
1627676260771012609,,https://t.co/WZCQcWHDZ4
1627676260712214529,#lascienza,https://t…
1627676260611551234,#EscuelasSEguras,https://t.co/eOqpmVwlIh
1627676257948209154,,https://t.co/zjrWUUqOsa
1627676255993593859,,
1627676255574163456,,https://t.co/1KYWt082gX
1627676254596960263,,
1627676254441971712,,
1627676253154164736,"#IncomeInequality, #GlobalChallenge",https://t.co/BnqIJpHzkZ
1627676252948553731,,
1627676252801843201,,
1627676252516782081,,
1627676251371569155,,
1627676251233157121,,
1627676251019431937,,
1627676249920352256,"#PortalR7, #R7",
1627676247915364356,,
1627676247873449985,,https://t.co/MRvKlU9n8M
1627676247659536385,,
1627676246644760576,,https://t.co/a9o…
1627676245885321221,,
1627676244983570432,,https://t.co/Orz…
1627676242056040455,,
1627676241036705792,,
1627676240546041856,,
1627676240424456196,,
1627676239732301830,,
1627676239577157634,,
1627676238453022723,,
1627676237605789701,,
1627676235538079744,,
1627676233646460930,,
1627676232518184961,,
1627676231276630019,,
1627676231217954818,,
1627676228869320704,,
1627676228068036610,,
1627676227908558848,,
1627676227656884224,,
1627676225706553344,,
1627676225182261249,,
1627676224712499200,,
1627676222841839616,,https://t.co/41Ghnrfscz
1627676221663240193,,
1627676221512327168,,
1627676221361295360,,
1627676221013106688,,
1627676220732358656,,https://t.co/UXkH9ScjdW
1627676220635619329,,
1627676219712974848,,
1627676218853130241,,https://t.co/UMV14jCQg4
1627676218748284928,,
1627676218442014720,,
1627676218156802049,,
1627676217955520513,,https://t.co/w8PskUpMiv
1627676217171390465,,https://t.co/BhY7uuIEVV
1627676217028579331,,
1627676216722423810,,
1627676214751113217,,
1627676214163808256,,
1627676212632993793,,https://t.co/C4qzBA1Ry2
1627676211517313025,,
1627676211064307714,,
1627676206119235585,#covid,
1627676206106660864,,
1627676204344963072,#Moderna,https://t.co/IhLNGUf5hF
1627676204093345794,,
1627676202977705985,,
1627676201547440129,,https://t.co/34SgVudBh5
1627676200683405312,,
1627676200049967111,,
1627676198510727168,,
1627676197948735488,,
1627676197697060864,#NFT,
1627676197558665218,,
1627676197378203648,,
1627676197256855553,,
1627676195805446146,,https://t.co/FgPG4MbU7U
1627676195595644929,,
1627676195167916033,#soignants,
1627676194953912326,,
1627676194182254594,"#Pfizer, #BioNTech",
1627676193746046982,,https://t.co/LZNIyMdBDV
1627676192798040069,,
1627676192051437568,#France,https://t.co/HgIhavv6xM
1627676190587617282,,
1627676187718832128,,
1627676186754031616,,
1627676186745745413,,
1627676186288574464,,
1627676184971554817,,
1627676181913903106,#FestivalDeCarnavales20,
1627676181410598912,,
1627676180278046722,,https://t.co/AZsJAddeUw
1627676180181549057,"#Freiheit, #Eigenverantwo",
1627676177895931905,,
1627676176423751686,,"https://t.co/b92ompXSBq, https://t.co/yLRmnsIB6Y"
1627676175463063552,,
1627676174275997703,,
1627676173550469120,#soignants,
1627676173252849670,,
1627676172719882242,#France,https://t.co/HgIhavv6xM
1627676170975170561,,
1627676170077540353,,
1627676168454385664,,
1627676167963660289,,
1627676166566948869,,
1627676165048610816,,
1627676163534356480,,
1627676163379191811,,
1627676162674642944,,
1627676162238414848,,
1627676160334397441,,
1627676158069186560,,
1627676157582757889,,https://t.co/ZhISMfFHXH
1627676157448540163,,
1627676157087719427,,
1627676156030844929,,
1627676155569397763,,
1627676155363962880,,
1627676154558644224,,
1627676152746606595,,
1627676152125857793,"#COVID19, #Reintegrez",
1627676151287087104,,
1627676151165362177,,
1627676150360072192,,
1627676149500325890,,
1627676149034676225,,https://t.co/ICHVCyQNz2
1627676148460142592,,https://t.co/xXpZpdqHYj
1627676146459463682,#N95s,
1627676146056790016,#soignants,
1627676145914093572,,
1627676145536696320,,
1627676145033289729,,
1627676144400216064,,https://t.co/9f3apbHE0o
1627676144253435911,,https://t.co/sOlFGaA96S
1627676144232431620,,
1627676142122532865,,
1627676141384245250,,
1627676140662915074,,
1627676140608319488,,https://t.co/BivOa5lgcl
1627676139421310977,,
1627676138439905281,,
1627676136388849665,,
1627676135969390593,,https://t.co/Orz…
1627676132857323520,#ComunicadoSalud,
1627676131196280833,,
1627676130374197255,,
1627676130000896000,,https://t.co/6ATdH0U4Wi
1627676129816645632,,
1627676129476632577,,
1627676124401606657,,
1627676123449503744,,
1627676123214512128,,"https://t.co/ivQEcujBSl, https://t.co/NoNv1i568A"
1627676123122356225,,
1627676122723786753,,
1627676122610601986,,
1627676121331367936,,
1627676120991629314,,
1627676120366874624,,
1627676119825625092,,
1627676117577392134,#LaSaludEsLoPrimero,https://t.co/yB2R…
1627676116923125760,,
1627676116642062336,,
1627676115337707530,,
1627676114570076160,,
1627676113894887427,,
1627676112061964289,,
1627676111604703236,,
1627676110749155331,,
1627676109901819905,,
1627676109176295424,,
1627676108991918080,,
1627676108891258885,,
1627676107104296961,,
1627676106550657024,,
1627676105132892165,,
1627676103035813889,,
1627676102574620673,,https://t.co/OfrTPRdNZp
1627676102419439617,,
1627676102234714113,,
1627676102192730114,,
1627676101202915329,,
1627676100691206144,,
1627676099952930819,,https://t.co/UXkH9ScjdW
1627676099349184512,,
1627676098115903490,,
1627676097562439680,,https://t.co/bCPI0XSikB
1627676097310490624,,
1627676097105088514,,
1627676096463503362,,
1627676096131960834,,
1627676095901315076,,
1627676095406387200,,https://t.co/85bcZhLRnf
1627676093447651329,,
1627676092923273217,#lascienza,https://t…
1627676092512485376,,
1627676091136589826,,
1627676089844744196,,
1627676089186230272,,
1627676089173565442,,
1627676089085489154,,
1627676088443731977,,https://t.co/UlqJDiPEeN
1627676086598344704,,
1627676086510276611,,
1627676086086639616,,
1627676084429783043,,https://t.co/gq9SWbUIX3
1627676083658031106,#France,https://t.co/HgIhavv6xM
1627676080730431490,,https://t.co/Z1bsiA6qdA
1627676080420143106,,
1627676079367376897,,
1627676078885183488,,
1627676078520107008,,
1627676078109085696,,
1627676078092288001,,
1627676077878308864,,
1627676075894403074,"#HAS, #EMacron, #définitif",
1627676075366187008,,
1627676074531250177,#Impfaschismus,https://t.co/LYIXm8my33
1627676072987746304,,https://t.co/6ez0sNdysU
1627676071549181956,,
1627676068831285251,,
1627676068004958208,#CIBIT_UC,
1627676065912029185,,
1627676062476906496,,
1627676062074417153,,https://t.co/o52kdVLnZV
1627676060283473922,,
1627676058014162945,#Covid,
1627676056336609280,,
1627676054016999425,,
1627676052830011392,,
1627676051882008576,,
1627676049201942528,,
1627676047704567810,,
1627676046702026753,,
1627676045959892994,,
1627676043103412224,,
1627676042960723968,,
1627676041471819785,,
1627676041312337920,,
1627676039768940545,,
1627676039135608832,,
1627676039047712768,,
1627676038690897920,,
1627676038154096644,,
1627676036983914498,,
1627676034576392192,,https://t.co/Cd2mq9U5fK
1627676032651206656,,
1627676032525381632,"#TipsDePrevencion, #COVID19",
1627676030776365060,#Vulnerable,https://t.co/X2aS7Q6xf7
1627676030503907329,#covid,
1627676027999727618,,
1627676027131506688,,
1627676027093676033,,
1627676025218904071,,
1627676024526757888,,
1627676023037853697,,
1627676020433199106,,
1627676019585843204,,
1627676016947732485,,
1627676016423407616,,https://t.co/xGPpIgnOe0
1627676016276807681,,
1627676015588696064,,
1627676015517368323,,
1627676015240544257,,
1627676014749917184,,
1627676014154481665,,
1627676011633721346,,
1627676010442366981,,
1627676009460903939,,
1627676006055018499,,
1627676005786697728,#Impfung,
1627676005430091779,,
1627676004863860738,,
1627676003391733766,,
1627676002368331778,,
1627676001852608513,,
1627676001315569665,,
1627675999658819589,,https://t.co/IaOMOEhbQy
1627675999600099330,,
1627675997888815104,,
1627675997876133889,"#law, #personalinjury, #criminallaw, #employmentlaw, #willandestates, #corporatelaw","https://t.co/MApNH0kdLx, https://t.co/7SowFzbg0U"
1627675996211085313,,
1627675995334488065,,
1627675994210422785,,
1627675992448966657,,
1627675991484006401,,
1627675990863360001,,
1627675990842347521,"#fear, #love, #anxiety, #life, #horror, #mentalhealth, #motivation, #art, #depression, #fearless, #hope, #quotes, #faith, #scary, #covid, #god",https://t.co/27dMUqamHW
1627675990452318209,#Superbonus,
1627675990011924480,,
1627675989953200129,,
1627675989638619136,,
1627675989294587904,,
1627675987927261187,,https://…
1627675987671482371,,
1627675987608752130,,https://t.co/SkaYWT56nk
1627675987558248453,,
1627675987461935104,,https://t.co/Yha1x8vW89
1627675986245427201,,
1627675983997292544,,
1627675982650826755,#FestivalDeCarnavales20,
1627675982566985729,"#novax, #covid",
1627675981962936320,,
1627675979261911043,,
1627675977659691010,,
1627675975730311168,,
1627675975717732355,,
1627675974857785345,,
1627675974417489921,,
1627675973490450434,,
1627675973058535425,,
1627675972878192641,,
1627675972714520579,,
1627675969808134146,"#digitalhealth, #socialmedia, #dig",https://t.co/iG611d03V0
1627675966909689857,,
1627675966238601216,,
1627675964816629761,,
1627675964166778880,"#RailwayNewRojgarDo, #RailwayNewRojgarDo",
1627675964011433985,,
1627675963260633088,,
1627675962555990017,,
1627675962165829634,,
1627675961943621634,,
1627675961817694208,,
1627675961691873284,,
1627675960819458048,,
1627675959972200448,,
1627675959594831878,,
1627675958248460288,,
1627675958110044160,,
1627675957845688321,,
1627675957271187457,#Entérate,
1627675956822306816,,
1627675956721623043,,
1627675955622825984,"#CdVictoria, #Tamaulipas",https://t.co/nvK0ds32D9
1627675954813206528,,
1627675954427445248,,
1627675952531603457,,
1627675951319633920,,
1627675945522941954,,
1627675945401479175,,
1627675945158029316,,
1627675945090809859,,https://t.co/s2izmznJTo
1627675943878754304,,
1627675942209323008,,
1627675941983100928,,
1627675941337190400,,https://t.co/rIe3y4v53y
1627675941257285632,,https://t.co/Vlo0FuCFNA
1627675940972294145,,
1627675940900806657,,
1627675939961286662,,
1627675939399413760,,https://t.co/fRx2xiZpj0
1627675938078040064,,
1627675936589250561,,
1627675935146233857,,
1627675934613549057,,
1627675934428897280,,https://t.co/QRyAZSVugl
1627675933372022784,,
1627675932810002432,,
1627675932764012545,,https://t.co/ezTWZDV2xh
1627675931849416705,,https://t.co/xY0homuNAW
1627675931677450240,,https://t.co/8a5WYkC9SC
1627675931618729991,,
1627675931606233089,,
1627675930649829378,,
1627675929056010242,,
1627675928724664325,,https://t.co/Orz…
1627675928477179907,,
1627675927608958976,,
1627675926392889344,,
1627675925725708288,,
1627675925369200641,,
1627675921804144640,#lascienza,https://t…
1627675921556668416,,https://t.co/UlqJDiPEeN
1627675920336146433,,https://t.co/akv3mhCLTO
1627675919048491009,,
1627675918901686272,#France,https://t.co/HgIhavv6xM
1627675917366566916,,
1627675917156864002,,
1627675916028588035,,
1627675915911299072,,https://t.co/5…
1627675915625930753,,
1627675914904514561,,
1627675914338291714,,
1627675914174693381,,https://t.co/cagszpeHpt
1627675913843245057,,
1627675913298010112,,https://t.c…
1627675912161447938,,
1627675911985197057,,
1627675910282387461,,https://t.co/g0DaYXukk1
1627675908843704321,,https://t.co/KAjKZrDdng
1627675907941965824,,https://t.co/kkjiJHMyy5
1627675904741613568,,
1627675903734972416,,
1627675901566541824,,
1627675901151379458,,
1627675900211867654,,
1627675898957758464,,
1627675898903408640,,
1627675898085527552,,
1627675897867251712,#soignants,
1627675892498546689,,
1627675892355932160,,https://t.co/cLRoLFbU4C
1627675890690756609,#soignants,
1627675889482825729,,
1627675888459386884,,https://t.c…
1627675888056664069,,
1627675886769119240,,
1627675886739931138,,
1627675886639108098,,
1627675882742747136,,
1627675880150409217,,
1627675879114526720,,
1627675877965287424,,
1627675877226971136,,
1627675875704545281,,https://t.co/TGH…
1627675875062824960,,
1627675874597261312,,
1627675873951318016,,
1627675872323936263,,
1627675872294498305,,
1627675871833194496,,
1627675871724310528,,
1627675871472414720,,
1627675869807362049,,
1627675869455032320,,
1627675868595204100,,
1627675868544786432,,
1627675867437580288,,
1627675864409202697,,
1627675864400900099,,
1627675864145051649,,
1627675863536873476,#FestivalDeCarnavales20,
1627675863121526786,,
1627675862752456704,#lascienza,https://t.co/ftszZE67IL
1627675862664642560,,
1627675859879358465,#COVID_19,
1627675859141230595,,
1627675858688245766,,
1627675858176471041,,https://t.co/UlqJDiPEeN
1627675856754573312,,https://t.co/MwT8xSNewy
1627675855366365186,,
1627675854603190273,,
1627675851935592448,,https://t.co/PrAezNjXLi
1627675851876667392,,https://t.co/4kXMZk23AS
1627675851700445184,,
1627675851511992320,,
1627675849964019712,,
1627675849020571649,,
1627675847929868290,,
1627675847669809152,,
1627675846071799809,,
1627675844985462793,,
1627675844616540160,"#investigateCOVIDorigins, #US",https://t.co/TWBER1nuDE
1627675843139977217,#France,https://t.co/HgIhavv6xM
1627675843139977216,,
1627675843093839874,,https://t.co/TE8bGlAScB
1627675842821103617,,
1627675838731673605,,
1627675838714900481,,https://t.co/iMQTO1hkgl
1627675838488494081,,
1627675836995502081,,https://t.co/1NuMC43PmA
1627675835988672517,,
1627675833992155138,,https://t.co/akv3mhCLTO
1627675833774088196,,
1627675832427708416,,
1627675831857283077,,
1627675830426951681,,
1627675830137638913,,https://t.co/VBUiWl4H0d
1627675829160255495,,
1627675829000982528,,https://t.co/yIztBMZXfQ
1627675828061364225,,
1627675827654500353,,https://t.co/7303tM4f0C
1627675826962542594,,
1627675826937290752,,
1627675826450841603,,
1627675825834270720,,
1627675825549062145,,
1627675825498619904,#France,https://t.co/HgIhavv6xM
1627675825435824129,,https://t.co/UXkH9ScjdW
1627675824949456896,,
1627675824336916480,,
1627675823389167616,,
1627675823225331714,#yoga,https://t.co/g2QhyEELRy
1627675822113816577,,
1627675820977258497,,
1627675819718979584,,
1627675819228205058,,
1627675819169513478,,https://t.co/TRMpe3e5qh
1627675819085537281,,
1627675819039391744,,
1627675819005935618,,
1627675817110122502,,https://t.co/UlqJDiPEeN
1627675816531267586,,https://t.co/Z1bsiA6qdA
1627675814798950400,,
1627675814371250177,,https://t.co/UlqJDiPEeN
1627675811313483777,,
1627675811074519040,,
1627675806896996352,,
1627675805689040897,,"https://t.co/nJqrBEh0Hp, https://t.co/RSO7y3ymYp"
1627675804200054784,,
1627675803549855745,,
1627675799649132548,,https://t.co/PZi8y4N4QP
1627675799200608257,,
1627675798797787136,,
1627675798210584580,,
1627675798059552769,,
1627675797178789894,,
1627675797157822465,,
1627675797086474242,,
1627675796742569984,,https://t.co/oaiZXbGKIM
1627675796029440000,,https://t.co/akv3mhCLTO
1627675794968391681,,https://t.co/RW1mLBgoz9
1627675794477658112,"#Covid, #EstelMigdia","https://t.co/AeCR5UdN9J, https://t.co/5rAQyRRSO9"
1627675793781391360,,
1627675793089257476,,
1627675793064173574,"#HAS, #EMacron, #définitif",
1627675791952674816,,
1627675791260631047,,
1627675790295945216,,
1627675789297696769,,
1627675788995854338,,
1627675788706283522,,
1627675787988967424,,https://t.co/gQFspFFXpR
1627675787225706500,,https://t.co/aKQlrXJ7Vy
1627675785006919680,,https://…
1627675784470056965,,https://t.co/xsXnZ4cds2
1627675784004489216,,
1627675783702478848,,
1627675782578307076,,https://t.co/c7KyEsLA1P
1627675781756223488,,
1627675781705920514,,
1627675780313481217,#FestivalDeCarnavales20,
1627675778820329473,,https://t.co/B2b7T2lcIu
1627675777792868353,#RailwayNewRojgarDo,
1627675775708147713,,
1627675774831497217,,
1627675772310769673,,
1627675772113518592,,
1627675770637230081,,
1627675770532540418,,
1627675770213507073,,
1627675768552816641,,
1627675767407788039,,
1627675767071989761,#France,https://t.co/HgIhavv6xM
1627675766652649472,,
1627675764836671491,,
1627675764693893120,#COVID,
1627675762647044097,,https://t.co/VLhTAtHlPM
1627675762043019267,,
1627675760419917826,,
1627675759702687744,,
1627675758935281669,,
1627675758352076801,,
1627675757471232003,,
1627675755600568323,#France,https://t.co/HgIhavv6xM
1627675754992660481,,
1627675754271068161,,
1627675754002620417,,https://t.co/LJmbstSKPk
1627675753780330496,,
1627675752391999489,,
1627675751204913152,,https://t.co/ndfBz9vQHz
1627675751146192896,,
1627675749879537664,,https://t.co/9cmYh8pGr9
1627675746926723078,,
1627675746595373056,,
1627675746507399168,,
1627675745328803840,,
1627675743571288066,,
1627675743105781760,,
1627675741889372160,,
1627675740530507782,#COVID,https://t.co/Od8nbIHy6f
1627675739771269120,,
1627675739389558784,,https://t.co/4SGKKRfYBQ
1627675737883811840,"#STEMI, #COVID, #hemodynamics, #TTE",https://t.co/WznPRWtZLi
1627675737682751495,,
1627675736634007554,,https://t.co/nR3kChYCAw
1627675736604839937,,
1627675736567074816,"#digitalhealth, #socialmedia, #digitalmarketing, #AI, #industry40, #healthtech, #mhealth, #IoT","https://t.co/iG611d03V0, https://t.co/RbNBMJmgz4"
1627675736373923841,,
1627675735426048004,,https://t.co/91VCrjiXX3
1627675734176108547,,https://t.co/fZkedMG8Na
1627675734058606595,,
1627675733043855363,,
1627675732049526786,,https://t.co/LFSKt08clI
1627675731886067713,,
1627675731789508614,,
1627675730686496770,#COVID19,
1627675730153975808,,
1627675729558220801,,
1627675729067487234,,
1627675728593530881,,
1627675726424993793,,
1627675724273287169,,
1627675724227178498,#soignants,
1627675724093042690,,https://t.co/RBm3J0E4ii
1627675723212197888,,
1627675723207942144,,https://t.co/6ez0sNdysU
1627675722973163521,,
1627675721614209027,,
1627675721417035783,,
1627675720309784577,,https://t.co/u0VImD6WKa
1627675719714193410,,
1627675718984278020,,https://t.co/MkAOSIxp5L
1627675718942326784,"#Hirn, #SARS",
1627675718451601410,,
1627675718367813635,,
1627675717050810372,,
1627675716795142144,,
1627675716513923073,#DILeaders,"https://t.co/JWTW7Mfsg8, https://t.co/VUl1zPT1NK"
1627675714748313602,,
1627675714173427715,,
1627675713271697411,,
1627675711426134022,,
1627675711321382915,,https://t.co/UlqJDiPEeN
1627675710201405440,,
1627675709622652928,,
1627675709438148608,,https://t.co/Z1bsiA6qdA
1627675705243758593,,
1627675703062806529,,
1627675702702100481,,
1627675701322162179,,
1627675700709986306,,
1627675699510214656,,
1627675698050568194,,
1627675695768911872,,
1627675694942543874,,
1627675694544355328,,
1627675693923414016,,
1627675693902340096,"#COVID19, #COVID",
1627675693071867905,,
1627675691599683585,"#F360BR, #ESPNnoStarPlus","https://t.co/scTCNUCkZC, https://t.co/PgpxPkAXGg"
1627675691490615298,"#Radar24RD, #Radar24h, #RD, #Noticias, #Pandemia, #Covid, #Coronavirusrd, #Covid19, #Coronavirus",https://t.co/GK0Y9JRlud
1627675691151155201,#Atención,"https://t.co/mZ3Xrv3no4, https://t.co/sbROYuMmcx"
1627675688626016257,,
1627675687820873728,,
1627675687678099456,,
1627675686876880900,,
1627675686293934080,,
1627675685622890509,,"https://t.co/Iq9HV9qkXb, https://t.co/jPN7apSCRJ"
1627675684704247810,"#Covid, #Vaccine",https://t.co/3aruz9jVxp
1627675684670939138,,
1627675684419010562,,
1627675682368094211,,https://t.co/UlqJDiPEeN
1627675681642491905,"#UHMBT, #LongCovid, #Longcovidsupport",https://t.co/eukRhKR9Xg
1627675680522612738,,
1627675680468000768,,https://t.co/jV2hSinAIL
1627675680312897538,,
1627675677485850626,#GOPAbandonedAmerica,
1627675677334839299,,
1627675672541036544,,
1627675670976380928,#LongCovid,
1627675667063050240,,
1627675666899517441,,
1627675666719076352,,
1627675666480087049,,
1627675664936742912,,
1627675664852680705,,
1627675664391319556,,
1627675664106102784,,
1627675663841869826,,
1627675662919122944,,
1627675660364791808,,
1627675660259938304,,https://t.co/ouk09vGux8
1627675659118993411,,
1627675658850639874,,
1627675658427174912,,
1627675658271744001,,
1627675658007506944,,
1627675657755848705,,
1627675656937930753,#MIRONEWS,
1627675656325681152,,https://t.co/GXK935kNQq
1627675656073904128,,
1627675655709118464,,
1627675654371115008,,
1627675653859430406,,
1627675653637296129,,
1627675651590467585,,
1627675650839412738,,
1627675649539203073,,
1627675648486522880,,
1627675645932339202,,https://t.co/9xclMBIkFy
1627675641591087106,,
1627675640429248515,"#Hirn, #SARS",
1627675640429248513,#France,https://t.co/HgIhavv6xM
1627675640248901633,,
1627675639749779456,,
1627675637967380480,,
1627675637086396418,,
1627675636880797698,,
1627675635689701382,#LongCovid,
1627675634074890240,#covid,
1627675633932271617,#covid19,https://t.co/agaUwdOgvd
1627675633873481731,,
1627675633835823110,,
1627675633143713794,,
1627675632577695746,,
1627675631201796097,,
1627675631164039168,,
1627675631130492931,,
1627675630333489154,,
1627675628903231489,,
1627675628194365441,,
1627675627598884865,,
1627675626269179907,,
1627675624482521090,,
1627675623295528967,,
1627675622527959040,,https://t.co/CdD3oEU2k4
1627675622473609216,,
1627675622234329092,,https://t.co/kcn2EGKppV
1627675620976082946,,
1627675620858634243,,
1627675620384669698,,
1627675619436658694,,
1627675617696313344,,
1627675617264275456,,
1627675615611461632,,https://t.co/Z1bsiA6qdA
1627675614047252481,,"https://t.co/IxmlVMIyvy, https://t.co/qiwJTIvRwK"
1627675613472382976,,https://t.co/nQOru6tbMZ
1627675612310654977,,
1627675610884542469,,
1627675610788110337,,
1627675609915703297,"#vaccinated, #vaccinedeaths, #diedsuddenly, #longcovi",
1627675609554997252,,
1627675608594481152,,
1627675608082792450,,
1627675607889739777,,
1627675607197777925,,
1627675606904107008,,
1627675606438535169,,
1627675606153416705,,https://t.co/S19PEkrd9Q
1627675605893357569,,
1627675604974706689,,
1627675604018397184,#soignants,
1627675603863318530,,
1627675603469058049,,
1627675602034601986,,
1627675601661267968,,
1627675600574873603,,
1627675599543173121,,
1627675599073419264,,
1627675598989496320,,https://t.co/Orz…
1627675598465146881,,
1627675598347804674,,
1627675598003834881,,
1627675596812865537,,
1627675596036898818,,
1627675595470503936,,https://t.co/a9o…
1627675592245264384,#SuperBalitaSaGabi,"https://t.co/Jl7zdr26Yg, https://t.co/Jy4ATG1v0v"
1627675590290464768,,
1627675590022111232,,
1627675588197588993,,https://t.co/bT6Mekx3lb
1627675588117909505,,
1627675588092735488,,
1627675587031535617,,https://t.co/4kXMZk23AS
1627675586482081792,,https://t.co/Orz…
1627675586352095233,,https://t.co/akv3mhCLTO
1627675586272321536,,
1627675585630568448,,
1627675584825360385,,https://t.co/7NBuyqUhOF
1627675583625691138,,
1627675582355079175,,
1627675580442312705,,https://t.co/whH22G2xW9
1627675577892085760,,
1627675577812484099,,
1627675577522987010,,
1627675577485344774,,https://t.c…
1627675576394809344,,
1627675572812890114,,https://t.co/6asQPlFsht
1627675571877736449,,https://t.co/2rXDAZEvAm
1627675571810406409,,
1627675569893548032,,
1627675569214091264,,
1627675568048144384,,
1627675568006127619,,
1627675566257348609,,
1627675565753831424,,
1627675565699305472,,
1627675564902387718,,https://t.c…
1627675564818530304,,
1627675563195244546,,
1627675562989785089,,https://t.co/UlqJDiPEeN
1627675562759036931,"#Covid, #green, #guerra",
1627675562243227648,,
1627675561400180741,,
1627675561240961024,,
1627675560452280320,,
1627675559634341888,,https://t.co/Sq2pREPFFK
1627675558917341186,,
1627675558669582338,,https://t.co/lULi0CgtPT
1627675556698288128,,
1627675555460964354,#COVIDvaccinations,https://t.co/84lrcJ6D8I
1627675551522607104,,
1627675551522496513,,https://t.co/c7KyEsLA1P
1627675551484768256,,
1627675551379992579,,
1627675550721495043,,
1627675550201561088,,
1627675549878435841,,
1627675549182091266,,
1627675547802165248,,
1627675547760267264,,
1627675547605078016,,
1627675547437244417,,
1627675544903876608,#France,https://t.co/HgIhavv6xM
1627675544300003329,,
1627675543511486465,,
1627675542727143425,,
